,아이디,댓글 내용,댓글 시간
10,  @user-sq5ho9iy7b,1. 00:10 행잉니 백풀 (워밍업)2. 01:20 니 서클3. 02:30 리클라인 트위스트4. 03:40 웨이스트 업앤다운5. 04:50 캣카우 포즈6. 06:03 앨보우 홀딩7. 07:10 차일드 포즈하루 9분 스트레칭,3년 전
11,  @user-dh1hl9vi6x,이거 정말 너무 좋아요...운동하다가 허리아파서 따라했는데 부담되지도 않고 편안해서 오히려 잠이 오더라고요ㅋㅋㅋ운동할때마다 꾸준히 하려구요. 좋은 영상 항상 감사합니다!!,2년 전
12,  @user-ig4ml4uq2z,허리 아플 때마다 한 번씩 하고 나면 진짜 너무 신기할 정도로 괜찮아져요ㅜㅜ 시험 준비 중이라 앉아있는 시간이 길어서 허리가 자주 아팠는데 덕분에 너무너무 감사드려요제가 수험생이다보니 체력관리가 중요한데 체력을 증진시키기 위한 영상 추천해주세요!! 무릎에 무리가지 않으면 더더 좋을 거 같구요!!,3년 전
13,  @user-lh8pj5yo3t,이거 매일 보면서 따라해요 ㅠㅠㅠㅠ 어려운 동작 없어서 꾸준히 할 수 있어요! 허리 아파서 찾아본건데 정말 많이 좋아졌어요! 외국이라 병원 가기도 좀 그랬는데 ㅠㅠㅠ 감사해요 앞으로도 좋은 영상 부탁드려요,3년 전
14,  @user-ss1xr2gd7t,운동이라고는 숨쉬기운동만 했는데 최근에 일하기 시작하면서 운동의 중요성을 느끼고 처음으로 영상보고 스트레칭시작했는데 세상에...너무 시원해요ㅠㅠ 진작할걸.. 지금부터라도 꾸준히 해보려구요! 감사합니다!!,2년 전
15,  @user-gd2tf4yr1x,댓글 적어주신 거 보고 왔어용 ㅠㅡㅠ 평소에 허리가 많이 안 좋은 편이라 허리 교정을 위한 필라테스도 하고 있는데 이 영상 너무 좋아요 감사합니당 !! 열심히 따라하고 허리 짱짱맨이 돼서 올게요!,2년 전
16,  @user-sp2fl2bd1c,2일 전부터 매일 스트레칭하고 있는데 스트레스도 풀리고 몸도 가벼워지고 집중력도 좋아져서 정말 좋아요 땅끄 부부님께서 귀여우시고 (오드리님 빵 터지실 때 꿀 떨어질 것 같아욤ㅜㅜㅜ) 러블리하셔서 힐링받아요 다른 곳에서 운동하면 스트레스 받는딩..ㅜㅜㅜㅜㅜ 그리구 모든 세트를 같이 해주시니까 운동하다가 힘들 때마다 땅끄 부부님 열심히 운동하시는 거 보면서 힘내요~^^,2년 전(수정됨)
17,  @user-sp9dd6vc8f,마음까지 편해지는 스트레칭이네요:) 아무래도 긴장되어 있던 허리를 부드럽게 풀어주니 마음까지 편해지는듯 해요️ 좋은영상 감사합니다,2년 전
18,  @user-ff3xr6rx8t,"항상 자기 전에 허리가 결린 상태였는데 이거 아침, 밤마다 하기 시작한 뒤로 수면의 질이 훨씬 높아졌어요ㅎㅎ 공부하는 학생이라 하루종일 허리 접고 살아서 디스크 걱정 너무 됐는데 병원 가서 검사 받고 비싼 돈 주고 마사지 받는 것보단 스스로 매일 관리해주는 게 중요하다는걸 몸소 깨달았네요ㅋㅋㅋ 감사합니다♡♡",2년 전
19,  @user-bl7ro4xo8j,저저번 영상에서 공시생인데 허리디스크에 좋은 운동 부탁드린다고 했었는데 이렇게 바로 올라오다니 너~~~~무 너무 감사드려요!ㅠㅠㅠ 요새 일자목에 목디스크랑 허리디스크로 도수치료 받으면서 돈이 왕창 깨지고 있는데 진짜 운동은 꼭 해야되는 것 같아요ㅠㅠ 쉽게 잘 알려주시고 두 분이서 얘기해주시는 게 너무 훈훈해서 운동하면서도 지루하지 않고 맘 따스하게 운동할 수 있는 것 같습니당! 영상 올라온 지 한 시간 됐지만 벌써 건강해진 기분ㅎㅎㅎ 매일매일 꼭 따라할게요! 감사합니다! 좋은 하루 보내세요!,4년 전
20,  @user-pm6zm7ul4c,덕분에 매일 좋은 스트레칭 하며 힐링 하고 있어요!!^^ 특히 운동 후에 하면 몸이 가벼워짐을 느껴서 배로 좋으네요~~스트레스나 잘못된 자세로 인한 어깨뭉침에 좋은 스트레칭도 부탁드립니다~^^;;정말정말 축복 합니다~!!(하트뿅뿅),2년 전
21,  @user-hz2vy7vg4y,하루종일 공부만 하니까 허리가 아팠는데 이 8분가량 스트레칭 했다고 어긋난 뼈가 제자리 찾는 느낌 들고 통증도 없어졌어영 우와아.. 앞으로 매일같이 할거에요 역쉬 땅끄부부!!! 고마워요!!,2년 전
22,  @user-nn8cx6go4m,와 방금전까지 허리가 너무 아팠는데 몇번 따라하다보니까 하리 아픈게 사라졌어요! 동작도 쉽고 이런 좋은 영상 만들어주셔서 감사합니당,3년 전
23,  @user-rc7dp6iq3e,잘못된 자세로 허리통증 앓고 있는 학생인લો 효과가 엄청나네요 .. 아플 때마다 한 번 지속적으로 하니까 완전 좋아요,2년 전
24,  @user-wp6yp2dz4l,앉아서 계속 공부하니까 허리 스트레칭이 필요합니다!11/21(목) ️12/10(화) ️,3년 전(수정됨)
25,  @bucky7504,오늘따라 허리가 너무 아파서 고생하고 있었는데 영상 보면서 한번 쭉 따라하니까 확실히 아픈게 줄어들었어요!! 오늘부터 꾸준히 하면서 허리 건강 좀 챙겨야겠어여ㅜㅜ 항상 좋은 영상 고맙습니다,3년 전
26,  @user-ri4xj4pk1b,허리디스크 있어서 스트레칭 혼자 했는데 보면서 같이 하니까 확실히 좋네용ㅎㅎ 이것도 매일 해보겠습니당 감사합니당!!4/10 ,2년 전
27,  @user-lm7ru5nl3v,공부하느라 하루종일 앉아있어서 허리가 아팠는데 운동도 하고 자기 전에 이 영상 보면서 스트레칭하니까 많이 좋아졌어요! 감사합니다,1년 전
28,  @user-gm5wj5tx3h,안녕하세요!-!생리통과 배란통 문제 때문에 허리가 너무 아파서 일상생활이 힘들었는데 이 스트레칭 한지 얼마 되지 않았지만 계속 하면서 허리가 완화되는게 느껴져요!! 항상 감사합니다️️,2년 전
29,  @user-jf5db4oc9r,저희 엄마가 허리가 많이 안 좋으신데 이 운동이 도움이 많이 될것 같네요 어렵지도 않고 간단해서 평소에 일하고 오셔도 잠자기 전에 잠깐 시간내서 할 수 있어서 너무 좋네요 감사합니다~ 앞으로도 좋은 운동 많이 올려주세요,2년 전
30,  @saeforbois3562,와 선생님들 진짜 너무 좋아요. 하루종일 앉아있어서 요근래 너무 허리가 아팠는데 스트레칭 따라하니까 아픈게 없어지고 근육이 풀리면서 릴렉스 되는 느낌이에요 ㅠㅠ 진짜 너무 ㅠㅠ 너무 좋네요 ㅠㅠ 감사합니다 ㅠㅠ,3년 전
31,  @user-ge2nc2wx4m,감사합니다 땅끄부부님!!!! 제가 원래 공부하느라 허리도 약간 찌뿌둥하고 공부에 집중도 잘 안됐는데 땅끄부부님 영상을 보고 한 일주일동안 열심히 아침저녁마다 스트레칭해주니 허리가 말도안되게 좋아졌어요!!! 이제는 허리에 어떤 느낌도 안드는 것 같아요...감사합니다,3년 전
32,  @su9499,와 추천해주신 영상 링크 따라와서 해봤는데ㅠㅠ 진짜 허리가 넘 시원하네요!그리고 몇 동작들은 제가 예전에 받은 도수 치료 동작들도 있어서 대박이다! 싶었어요얼굴을 직접 뵙고 인사드릴 순 없지만 정말 세심하게 독자들 건강 생각해서 영상 만들어주시니 그저 감사드려요ㅠㅠ땅끄와 오드리님 진짜 알라븅입니당,2년 전(수정됨)
33,  @user-wz8fj6nh3n,매일 책상에 11시간정도 앉아있다 보니 요즘에 허리가 너무 아파서 오래 못 앉아있고 잘 때는 무릎을 세우거나 옆으로 자야 잘 수 있을 정도로 심해졌는데 오늘부터 꾸준히 스트레칭하고 얼른 컨디션 다시 찾고싶어요! 매일 노력해보겠습니다! 좋은 영상 항상 감사드려요,1년 전
34,  @haewoncho8363,오래 앉아있다가 허리가 너무 아파서 따라해봤습니다. 동작 다 마치고 나니까 등허리가 확실히 부드러워진 느낌이 들어요 :)쉽게 따라할 수 있는 동작들로 구성되어 있어서 부담도 덜하네요. 매번 유익한 영상 만들어 주시는 땅끄 부부님께 항상 감사드려요!,2년 전
35,  @user-fi9ov5hi7v,"진짜 주기적으로 찾아오는 영상ㅠㅠㅠ공부할때 자세가 안좋고 가방도 무겁게 다녀서 항상 허리가 아팠고 가끔씩 물건을 줍지도 못할 정도로 아팠어요게다가 자전거타다가 넘어져서 그땐 걷지도 못할 정도로 허리가 아팠는데, 이 영상보고 진짜 많이 젛아졌어요ㅠㅠ허리아플때마다 찾아오는 영상입니다ㅠㅍ",1년 전
36,  @eunji2036,허리가 엄청 아팠는뎅 같이 따라하니까 덜아픈것 같아용~~ 늘 쉬운동작으로 해주셔서 진짜 많이 따라하고 있어용~,1년 전
37,  @joyhannah804,다른 영상에서 자세 취하다 허리에 불편함이 있다고 댓글남기니 이 영상 추천해주셔서 이틀째 하는 중입니당!! 엘보우 홀딩 자세가 가장 시원해요>_< 허리 때문에 스트레스 받는 일이 많은데 ㅠㅠ 꾸준히 해서 꼭 효과봤으면 좋겠습니다 좋은 영상 고맙습니다,3년 전
38,  @Daisy12231,디스크가 있는 저에게도 운동 후 마무리 스트레칭으로 너무 조아요 감사합니다,2년 전
39,  @user-wc4wy1bp7p,요즘 과제때문에 책상에 앉아있을 일이 많아 허리가 뻐근했는데 이거 보고 따라하니까 훨씬 좋아졌어요! 좋은 영상 감사드립니다~,1년 전
40,  @user-ps3lm8bc4i,초간단 전신스트레칭 끝판왕 best5에서 따라하는데 허리가 너무 아프다고 댓글 달았는데 땅끄님이 이 영상과 다른영상 답글 달아주셔서 지금 하고 있어요!! 시간도 짧고 하면서 ‘어후’ 소리내며 잘 따라했어요너무 시원해요!!ㅋㅋㅋ 감사합니다!!,7개월 전
41,  @wijek7675,늘 웃음을 주시면서 기분 좋게 운동하는 법을 알려주시는 땅끄부부님께 감사하다는 말씀 전하고 싶네요. ^^ 허리가 아팠는데 이걸 하는데 하나도 안 아프네요. 다른 동작(다리 붓기 빼는 스트레칭) 할때 한 쪽 다리는 잘 안되는데 허리가 안 좋아서 그런건지 이유는 모르겠지만 열심히 따라해 볼게요~~6월 20일 ~ 주말이네요 .주말  잘 보내세요~,2년 전
42,  @user-qm5ci1nd2y,우와!! 제가 원래 허리가 안좋긴한데. 오늘은 정도가 심해서 일어날때도 구부정하게 일어나서 허리와 무릎을 완전히 필 수 없을정도여서 아팠는데. 혹시나 스트레칭을 하면 조금이라도 나아질까라는 생각에 따라해봤는데 진짜 신기하게 허리랑 무릎이 안아프게 쭉 펴져요!! 진짜 신기신기 ㅠㅜ!! 감사합니다! 꾸준히 따라해야겠어요!! ㅜㅜ,2년 전
43,  @user-my6ch6ir6p,"땅끄부부님 영상은 효과가 있어서 좋은 것 뿐만 아니라 땅끄부부님의 소소한 개그와 케미, 정성이 너무나도 느껴져서 좋은데...ㅠㅠ... 운동영상이 아니더라도 꼭 근황 말씀해주시면 좋겠네요. 너무나도 보고싶습니다ㅠㅠ",4년 전
44,  @naengdongingan5219,"허리가 워낙 안좋아서 허리 스트레칭 많이 찾아보는데요, 보통 꼭 무리되는 동작이있어서 좋아지는 건지 불안했는데 땅끄부부님 허리 스트레칭은 하고나서도 무리했다는 느낌도 아픈 느낌 전혀 없어서 너무 좋았어요~ 후기가 워낙 좋아서 꾸준히 해보려구요! 좋은 영상 만들어주셔서 감사합니당!",2년 전
45,  @pathfairy1,안녕하세요! 유튜브에 댓글 처음 달아보는데 덕분에 집에서도 운동 열심히 하고 있습니다!다른게 아니라 기립근 강화에 도움되는 운동 영상 부탁드립니다ㅠㅠ스트레칭 말고 정말 근력 강화를 시킬 수 있는 운동으로 부탁드려요!항상 감사합니다! 행복하세요!^^,2년 전
46,  @user-wz9mb6ry6f,와 2번 했을때부터 허리아팠던게 완전 괜찮아졌어요 !! 너무 신기해요 효과가 좋아 4일째 꾸준히 하는중입니다 ㅎㅎ 감사합니다 ,1년 전
47,  @user-us8yl8mz3z,어제 늦게라도 운동하겠다는 마음에 자정다되서 운동하다가 요가매트에서 잠들었습니다^^;; 허리가 너무 뻐근했는데 어제 스치듯 지나간 이 영상이 생각나서 지금 했네요^^ 정말 한결 개운해졌어요 두 분께 늘 감사드려요~운동 영상인데 오드리님은 어쩜 이렇게 같은 여자가봐도 사랑스러우세요 히힛두 분도 개운한 하루가 되셨으면 좋겠습니다️,2년 전(수정됨)
48,  @user-ek1ic1xp8h,와. 땅끄부부 홈트로 5키로 가량 감량 후 잠시 운동을 소홀히하는 중에 허리가 너무 아파서 따라 해봤는데 ... 효과 짱이예요. 그냥 8분가량 스트레칭 한 것 같은데 통증이 바로 줄은게 실감이 나요. 굿굿,2년 전
49,  @iiiiiiii6226,"와,, 웬만하면 아파도 참는데 허리 너무 아파서 스트레칭하면 괜찮을까 싶어서 유튜브에 쳐서 따라했는데 통증완화 대박이에요!!! 자주 해야겠어요. 감사합니다 ️ 구독하고갈게용",3년 전
50,  @user-cd1wt4rk4x,고1때부터 책상에 많이 앉아있어서 허리가 급속도로 안좋아졌어요 ㅠㅠ 그때부터 이 스트레칭을 매일 한두달정도 했는데 시작한 지 며칠 안되었을 때부터 엄청 좋아졌어요 정말 신기하게!! 그리고 그뒤로도 주기적으로 일주일에 한두번만 해줘도 안아프고 허리도 강화된 느낌이 들어서 공부할 때 불편하지 않아요 ㅎㅎ 현재 고3이고 중요한 시험이 2주도 안남아서 하루종일 책상에 앉아있는데 이거랑 목 스트레칭이랑 하루에 한번씩만 해줘도 통증 거의 없어져서 너무 좋아요 ㅠㅠ 좋은 영상 너무 감사해요 ,1년 전
51,  @user-sz4ut5to9l,와 대박이에요....공부하다가 허리아파서 그냥 바닥에서 따라했는데 영상 끝날때까지 하고나니까 허리가 개운해졌어요;;; 진짜 너무 신기해서 댓글남겨요 짱이에요ㅠㅠ 맨날 따라할거야아아아ㅠㅠ,2년 전
52,  @user-mm1pg9jh7q,+1 (12/21 토 기준 시작)12/14 토 12/15~20 과도한 일 때문인지 운동 때문인지 허리가 아파서 스트레칭 위주로 하면서 보냈어요12/21 토 - 기상후 / 점심때 / 퇴근후 ,2년 전(수정됨)
53,  @user-ck3pb8ly6l,계속했어야 했는데... 효과보고 한동안 안했더니 다시 아파졌어요ㅠㅠㅠ 오늘부터 또시작입니다~~ 쉽고 간편하게 따라할수 있어서 좋아요 정말감사합니다^^,2년 전
54,  @user-kw6mu4kh7h,이제 고삼이고 입시에 본격적으로 들어갑니다ㅎㅎ 미술을 하고있는지라 학원에서 그림을 그리면 허리가 정말 아프더라고요ㅜㅜㅜ 땅끄부부님 허리 스트레칭 자기 전에 매일 하면서 허리 근육 단련을 시켜야겠습니다! 좋은 영상 감사합니다♡,2년 전
55,  @user-ot2zx4jg5z,와 이거 하기 전에 허리가 앉지도 못할망큼 아팠는데 진짜 대충 따라해도 완화되는 느낌이에여 진짜 내일도 하고 해서 허리관리 잘해야겠어여 감사합니다!,3년 전
56,  @starone9134,허리때문에 매일매일 밤마다 설치면서 잠을 못잤어요ㅠㅠ근데 땅끄님 영상보면서 자기전에 스트레칭 매일 하니까 이제는 자기전에 허리가 덜아파서 금방 잠들어요!! 정말 감사합니다:),2년 전
57,  @user-wx2rs5lb6x,공부하다가 허리 아파서 따라했는데 오래 안걸리고 쉽고 좋아요ㅠㅠ 감사합니다,1년 전
58,  @user-ce3iz9uj4c,전 학생이라 그런지 앉아있는 시간이 대부분이기때문에 허리가 많이 아팠는데 이 영상을 보고 꾸준히 하는중에요. 하루에 한번씩 따라하는데 효과가 정말 짱이에요 !! 땅크부부 살앙해요,2년 전
59,  @user-hv3yw8mh8x,초등학교 때부터 잘못된 자세로 인해 대학생이 된 지금까지도 허리 통증에 시달리고 있는데 이 영상 꾸준히 따라해서 꼭 좋은 후기 들고 올게요! 감사합니다 ㅎㅎ,2년 전
60,  @user-uy6om2sb1k,유튜브에서 가장 사랑하고 가장 많이봤으며 인생에 가장 많은 도움이 된 영상입니다. 땅끄님오드리님 이 허리디스크러를 간간히 찾아오는 허리 고통으로부터 10분으로 해방시켜주셔서 너무너무 감사드려요 사랑합니다,1년 전
61,  @suekim957,아기낳고 육아하면서 허리가 너무 아파서 스트레칠 하러왔는데  허리힐링하고갑니다!! 허리아프면 옆으로 일어나라고 해주셔서 감동받았어요~ 허리아프고나서 알았네요 누웠다 일어나는것도 아파요 ㅠㅠ  영상보면서 스트레칭 열심히 할게요ㅋ 애기때문에 헬스장도 못가는데 덕분에 스트레칭 잘했어요 영상 만들어주셔서 감사합니다~,3년 전
62,  @user-cy5ns9cs1w,진짜 허리 통증심할때마다 이 스트레칭하러와요 정말 좋은거같아요 최고!♡><,2년 전
63,  @user-oy1em1to9e,"땅끄,오드리님 정말감사합니다ㅠ 유튜브에 댓글 달아보긴 처음인데 정말 너무 감사하다는 말 전하고 싶어 달아요 목,허리가 너무 안좋아서 도수치료를 받지 않는 날은 너무 힘들었는데 이 영상을 따라하자마자 너무 시원해졌어요.. 덕분에 제 일상이 너무 편해졌어요..( •̛̣̣꒶̯•̛̣̣ ) 감사합니다!!",1년 전
64,  @user-yh2rb6gy3i,매일 허리통증 달고살아서 그러려니 하고살아야지했었는데 정말 한 번만 했는데도 통증이 사라져서 매일 하려고합니다!!! 땅끄부부님 은인이세요!!!️️️ 정말 이렇게 좋은영상 올려주셔서 감사합니다 ㅜㅜㅜ,2년 전
65,  @hskim3988,늘 좋은 스트레칭 감사드립니다. 나이가 들어가면서 근력운동을 하지 않다보니 여기저기 근육들이 약화되면서 안좋았었는데 날하스 스트레칭등 너무 좋습니다. 한 날과 하지많은 날의 차이를 느낄실 수 있습니다~ 부지런해야 하는게 관건이지만 말입니다~^^,3년 전(수정됨)
66,  @boringu,꾸준히 해야하지만 허리 아플때만 하고있네요 ㅠㅠㅎㅎ 허리 아플때마다 찾아오는데 정말 허리엔 이 운동이 최고에요.. 누워서도 아플정도로 허리 안 좋을때 이 운동하면 거짓말처럼 싹 낫는게 넘 신기하네요..ㅎㅎ 운동 항상 감사합니다 꾸준히 해보도록 노력할게요!,3년 전
67,  @user-td6ln6pi7g,행잉니 백풀과 캣카우 스트레칭은 정말 강추하는 동작입니다퇴행성 허리디스크로 한참 치료를 받으러 다녔던 시절에 물리치료 하면서 실장님께서 요통완화에 좋은 스트레칭 동작을 알려주셨었는데 저 두가지 동작이 포함되어 있었어요저는 꽤 많이 도움이 되었기에 강추드려요동영상에서 빠진 부분이 있는데요1. 행잉니 백풀 - 구부리는 동작할 때 턱은 당기고 배를 뒤로 보낸다는 느낌으로 하셔야합니다. 어깨가 너무 굽지 않게 적당히 유지해주셔야하고요.펴는 동작할 때는 어깨도 같이 펴준다는 느낌으로 늘리고 허리부터 세운다는 느낌으로 위로 당겨야합니다2. 캣카우 스트레칭 - 카우동작 할 때 등을 최대한 위로 둥글게 마는데 턱을 당기고 고개는 숙여서 배꼽을 쳐다본다는 느낌으로 하시면 자세 잡기 수월합니다(효과도 더 좋음)캣 동작은 등의 중간 부분을 바닥으로 푹 눌러준다는 느낌으로 내리밀면서 고개를 위로 길게 늘리세요(엉덩이가 너무 뒤로 빠지면 안됨)제가 병원에서 배웠던 동작들이고 또 효과를 봤었기에 요통으로 고생하시는 분들이 따라하시면서 참고가 되셨기를 바랍니다~~,3년 전
68,  @blueblue3982,척추측만증 있어서 허리가 원래 안좋은데 얼마전에 갑자기 허리가 너무 아프더라구요. 이 스트레칭이랑 폼롤러 운동이랑 같이 하니까 많이 좋아졌어요. 감사드려요! 요새 하루에 두번씩 하고있네요.,1년 전
69,  @zrsfsong7809,진짜 허리 아플 때마다 찾아오는데 하고나면 훨씬 편해집니다!! 어릴 때부터 자세가 안좋았어서 디스크도 있는데 정말 신기해요!,2년 전
70,  @user-tr4pc2qd6i,"허리디스크 있는 학생인데 요즘 허리가 너무 아파서 스트레칭 찾아보다가 하게 되었는데 효과도 대박이고,,이 좋은 영상을 왜 이제 보게 되었는지️️️ 덕분에 잠도 잘 올 거 같아요 감사합니다️️",1년 전
71,  @junnytube374,이 동영상은 허리가 갑자기 아픈 저에게 CPR과 같았습니다. 2년 전에 허리통증으로 응급실에 실려 갔을 때 회복하며 알게 되었는데 오늘 아침 갑자기 아프니 오전 내내 누워있다가 다시 찾아보고 두 세트 따라하니 걸어지네요.. 다시 한번 좋은 영상에 깊이 감사드립니다.,2년 전
72,  @user-cd5nk4kk6l,와... 허리가 찌뿌둥하니 넘 아파서 간단한 영상 찾아보다가 잠깐 따라했는데 허리가  시원해졌어요. ㅎㅎ 자주 따라해야겠어요. 감사합니다. ^^,3년 전
73,  @learnkoreanwithsophie593,땅끄부부님이 영상에서 응원해주신다고 하니까 더 힘이 솟아나여!!! 감사합니당 ,3년 전
74,  @user-bv2wr3sb6o,허리아플때 침대에서 따라해왔었는데 그때도 조금 나아지긴 했어요 근데 바닥에서 해야된다는 댓글읽고 오늘은 얇은 매트깔고 평평한데서 했는데 확실히 다르네요!!! 꾸준히 하겠습니다 감사해요 땅끄부부 ♡,2년 전
75,  @kakkakak4885,오늘 허리가 너무 아팠는데 이거 하니까 진짜 괜찮아졌어요.... 와 대박....,2년 전
76,  @user-xg1yh5wg2x,대학교 싸강듣기와 과제를 해야해서 하루종일 앉아있다가 허리가 뻐근해서 해봤는데 너무 좋네요~^^ 감사합니다 ,2년 전
77,  @user-ti2jg8tp3e,정말 이 스트레칭으로 많은 도움 받았습니다ㅠ 허리 아프신 분들에게 강추예요!!! 학생이라 오래 의자에 앉아있고+평소 자세가 뒤틀린 탓에 갑작스럽게 허리 통증이 왔었습니다ㅠ 너무 심해서 앉아있는 거랑 걷는 게 너무 힘들었고 심지어는 누웠을때도 너무 통증이 심해서 잠을 자지 못할 정도였습니다ㅠ 너무 심해서 병원에도 갔었지만 통증이 조금 약해질 뿐 도통 나아질 기미가 보이지 않습니다ㅠ 그 때 이 스트레칭을 접했고 병원 치료랑 병행하자 일주일 정도 뒤에는 통증이 거의 사라질 정도로 좋아질 수 있었습니다! 지금은 통증이 다 사라졌지만 종종 자세가 너무 흐트러진거 같으면 이 스트레칭을 하러 옵니다(지금도 다시 하고 오는 길입니다 지금부터 꾸준히 지속하려구요) 이렇게 좋은 영상 만들어주셔서 너무너무 감사합니다! 앞으로의 영상 제작도 많이 응원하겠습니다! 좋은 하루 보내세요,2년 전
78,  @dongdang1653,허리가 너무 아파서 검색해서 따라해봤는데 이렇게 까지 시원할지 몰랐어요 ,3년 전
79,  @user-fh9dy8oi7f,사랑해요 오드리 땅끄님 어깨 아파서 한동안 어깨 스트레칭 덕을 참 많이 보았는데 허리가 아파서 따라 해봤더니 역시나!!!!! 정말 쉬우면서 효과 좋은 동작들로 채워져 있군요!!! 너무 고마워요. 정말 고마워요,2년 전
80,  @isfp2779,와 와 이거 하기 전에는 그냥 앉아만 있어도 허리가 아팠는데 하고 나니까 훨씬 좋아졌어요!! 좋은 영상 정말 감사해요 ㅠㅠ,1년 전
